epoch,train_loss,val_bce,val_l1_linear,val_l1_mel,val_waveform
30,3.0884566240840488,0.40028265806344837,0.1396684039097566,0.008650273371201295,0.029424875114972774
31,3.0989442699485354,0.3942462939482469,0.14008833697208992,0.008648624643683434,0.02949549214771161
32,3.068822185198466,0.3995133134034964,0.13881116990859693,0.008563488041265653,0.028285521010939892
33,3.0859115852249994,0.3940042876280271,0.13531823112414434,0.008260133891151501,0.02878107288135932
34,3.0950672129789987,0.39163159407102144,0.13394577629291093,0.008284146360193308,0.028167714579747274
35,3.101839257611169,0.39372860468350923,0.13627769110294488,0.008374580253775302,0.028664907010701988
36,3.102164364523358,0.39428682969166684,0.13504494096224123,0.008255773617957648,0.028626622918706674
37,3.0908901592095694,0.4118090615822719,0.14103559920421013,0.008725750761536451,0.028302721106089078
38,3.095198240545061,0.39966363173264724,0.13504671018857223,0.008229385452488294,0.028381403392324082
39,3.0813115967644586,0.3926307811186864,0.1322846790918937,0.008089541708334135,0.02812242952103798
40,3.096428496970071,0.39173479951345,0.13576794415712357,0.008245017057141433,0.028945620816487532
41,3.068275766240226,0.39087417950996983,0.13086811510416177,0.007966946237362348,0.027422413803063907
42,3.096525059805976,0.39020224947195786,0.1352610123845247,0.00831946565841253,0.02835066817127741
43,3.0832910537719727,0.39506725623057437,0.1350417137145996,0.008232950949325012,0.02851505778156794
44,3.07642591993014,0.3869293996920952,0.13063779702553383,0.007985550408753065,0.02789432268876296
45,3.1042663156986237,0.3916928011637468,0.13346180319786072,0.008130332168478232,0.028442784714011047
46,3.1012346148490906,0.3929404112008902,0.1319299443409993,0.008109192363917828,0.027452196496037338
47,3.094866030746036,0.40669989127379197,0.1343754598727593,0.008206742923133649,0.02818348530966502
48,3.08666816022661,0.38987595301408035,0.13361539462437996,0.008213110697957186,0.02828375708598357
49,3.080913176139196,0.38240914390637326,0.129513901586716,0.007913712161378218,0.027351154014468193
50,3.0996346175670624,0.37821932022388166,0.1315928170314202,0.008081166790081905,0.027710782650571603
51,3.084079109960132,0.38432135031773496,0.13117412420419547,0.008012622200812284,0.027935078081030112
52,3.103901720709271,0.3841100243421701,0.12865634491810432,0.007861930339668807,0.027445824100421026
53,3.089258521795273,0.38396133138583255,0.13138693456466383,0.008087942340912728,0.027353329154161308
54,3.0959980620278253,0.3780750219638531,0.13170989832052818,0.00807764993693966,0.028177357636965238
55,3.094286107354694,0.39690828094115627,0.1296776057435916,0.007872086842186175,0.02771720576744813
56,3.087555299202601,0.38687167030114394,0.13310497483381858,0.00814302871003747,0.027787976253491182
57,3.10389910141627,0.38401421216818005,0.12569846040927446,0.007723870293165629,0.026674968118851002
58,3.083356738090515,0.3802977227247678,0.13025560688513976,0.008025746900015153,0.027610349397246655
59,3.096356494559182,0.38728424448233384,0.12927782707489455,0.007999392512899179,0.027526898596149225
60,3.1009144650565252,0.3780329548395597,0.130281697672147,0.008053680022175495,0.027126197344981708
61,3.1013079616758557,0.3886121144661537,0.12646706803486898,0.007660876028239727,0.027183636879691712
62,3.1012108756436243,0.38181546330451965,0.1288712683778543,0.007910677016927646,0.02720509197276372
63,3.0894910626941257,0.3855800124315115,0.12750150779118904,0.007772624850846254,0.027590843920524303
64,3.077355275551478,0.38211727371582616,0.12808036288389793,0.0077695130155636715,0.027185791530288182
65,3.0977387958102756,0.38489923110375035,0.12626333706654036,0.007653503213077784,0.027029569045855448
66,3.114864730172687,0.3746300614797152,0.1274300177509968,0.007713182578579738,0.027291435318497512
67,3.096054583787918,0.3810398807892433,0.1281894582968492,0.007764378777490213,0.027639326854394033
68,3.0829299324088626,0.3795334536295671,0.12532776307601196,0.007631418725045828,0.026359225551669415
69,3.1038891474405923,0.38103158198870146,0.12685851466197234,0.007724684591476734,0.02708177612378047
70,3.0875615212652416,0.3817690289937533,0.12467626252999672,0.0075940596871078014,0.026689020916819572
71,3.1061463256676993,0.37488252841509306,0.12702815062724626,0.007711654887176477,0.02692934311926365
72,3.088652080959744,0.3833457644169147,0.12736576394392893,0.0077411157723802785,0.027505772618147042
73,3.094387892219755,0.3778406083583832,0.12647114980679292,0.0076300566299603535,0.027375387171140082
74,3.084825939602322,0.3816338846316704,0.12701212958647654,0.007749894168227911,0.026803531469060823
75,3.09842739171452,0.37140953540802,0.12922051892830774,0.007879516647125665,0.02781697276693124
76,3.09307242764367,0.37254845866790187,0.12734131916211203,0.007821448541317996,0.02683007186995103
77,3.102675643232134,0.37641926682912386,0.12664932700303885,0.0077457454127187915,0.02642046144375434
78,3.1005899839931064,0.37697658172020543,0.12689868016884878,0.007695895010748735,0.02721394584156
79,3.085226128498713,0.3744836220374474,0.12618011350815111,0.007651161330823715,0.027168104711633462
80,3.103045894040002,0.3796598406938406,0.1280004892211694,0.007896007110293094,0.026719756567707427
81,3.120159695545832,0.3754420647254357,0.12563592997881082,0.007633110687423211,0.026729343745570917
82,3.087052712837855,0.37467296765400815,0.12746012554718897,0.00785219006670209,0.026736651332332537
83,3.087950428326925,0.37200386019853443,0.12490277909315549,0.0076741968783048484,0.026388038522922076
84,3.110697395271725,0.37103426685700047,0.12742118136240885,0.007762432277489167,0.027291752827855256
85,3.0957178903950586,0.370675082390125,0.12453948133266889,0.007622501526314478,0.026572112567149676
86,3.0919064978758493,0.3733369776835808,0.12333060170595463,0.007498679467691825,0.0265243467516624
87,3.088175392813153,0.37752421544148373,0.1297402439209131,0.007963382065869294,0.02736793816662752
88,3.108414977788925,0.36794241804343003,0.1274422682248629,0.007846148111499272,0.026808439682309445
89,3.1034196747673883,0.37590032586684596,0.12753610599499482,0.007803639970146692,0.02708913557804548
90,3.0883217255274453,0.37707634614064145,0.12426085368945049,0.007617378105910925,0.026497820392251015
91,3.087939394844903,0.3790196157418765,0.1260472066127337,0.007628609963621085,0.02742845077927296
92,3.1025862561331854,0.3654078680735368,0.12736119501865828,0.0078005798590871,0.026828815300877277
93,3.086900810400645,0.37366703381905186,0.12291871183193646,0.007535015017940448,0.02652629278600216
94,3.097436477740606,0.3719380864730248,0.12421385313455875,0.0075995874806092335,0.0263471739509931
95,3.0930132269859314,0.3762364616760841,0.12406565592839168,0.007471579664315169,0.0266122929751873
96,3.0950308673911624,0.3653565072096311,0.12414948527629559,0.007571871464069073,0.027091240510344505
97,3.099740654230118,0.37421257908527666,0.12638754684191483,0.007682438187587719,0.02662644162774086
98,3.0974900225798288,0.377254843711853,0.12641386401194793,0.007699975206588323,0.026797012640879705
99,3.1141184833314686,0.36753853467794567,0.1251979607802171,0.0075890312257867595,0.02722619301997698
